%eval_id interface    DAKOTA_RC_1    DAKOTA_RC_2    DAKOTA_RC_3    DAKOTA_RC_4    DAKOTA_RC_5    DAKOTA_RC_6    DAKOTA_RC_7    DAKOTA_EP_1    DAKOTA_EP_2       obj_fn_1       obj_fn_2       obj_fn_3 
15           NO_ID    1.042272464    1.215918831   0.7306056794    1.279794521    1.066681165    1.187417642   0.9977620682    11.01324344    4.527337579            100            100            100 
16           NO_ID    1.043314214    1.198335104   0.7625024578    1.230035493    1.117569211    1.231504741    1.132905632    3.806769492    5.473501718            100            100            100 
17           NO_ID    1.044486273    1.025715519   0.8692621278    1.023345238    1.010879885    1.330637821    1.096212125    10.55527633   0.8855188512 0.0001468664728 5.127913004e-06  0.02270552346 
18           NO_ID    1.045720644    1.072788552   0.5957901539   0.9598085804    1.007555769    1.135469504    1.029142113     2.89029425    9.423105172            100            100            100 
19           NO_ID    1.045743774    1.161858477   0.7218355565   0.9404993203    1.020366018    1.061770737    1.141907048    10.87190187   0.5331794045            100            100            100 
20           NO_ID     1.04576955    1.211654298   0.5486526189   0.9256475816    1.298074469    1.021245531    1.223325538    6.443493334    2.187435576            100            100            100 
21           NO_ID    1.046170865    1.209612616   0.9495103068    1.171614017    1.190735381     1.11597553   0.9521574257    1.051183479    10.63296338            100            100            100 
22           NO_ID    1.047045873    1.032589604   0.9628705734    1.283828687    1.041594754    1.075632336    1.261200506   0.5680354371    3.434239102 4.42352176e-05 5.127913004e-06  0.02345249502 
23           NO_ID    1.052807471    1.229248169   0.9608674159   0.9823247658    1.050945542    1.089272369     1.16423318    11.67027901    2.941706458            100            100            100 
24           NO_ID    1.052850536    1.290632278    0.778530287     1.08660212    1.078362513    1.335090231    1.089230035    2.977722613    5.086535249            100            100            100 
25           NO_ID     1.05370994    1.000637094   0.7252932646    1.005105518   0.9372391578    1.019115842    1.088848911    7.535172459    6.582210048 0.0001537091963 5.127913004e-06  0.01539419859 
26           NO_ID    1.055703881    1.197983062   0.5380312095   0.9701912897   0.9014726114    1.313878635   0.9112840816    4.726341931   0.8464098186            100            100            100 
27           NO_ID    1.059022083    1.085217862   0.7603627489    1.212799322   0.9221395152    1.236012768    1.109977231    9.833360624     3.00281384            100            100            100 
28           NO_ID    1.059380487    1.012673959    0.858861959    1.070562913    1.219894813    1.242778267    1.282278536    11.18957446     7.13661455 0.000193481762 5.127913004e-06  0.02326174221 
29           NO_ID    1.060749871    1.208424965   0.9774553645    1.166458669   0.9248930421    1.060173383    1.089301622    5.629372864    3.743955012            100            100            100 
30           NO_ID    1.061722166    1.221316133   0.6091967288    1.175669957    1.140448573    1.098934086    1.210613364    11.78311206    2.572060582            100            100            100 
31           NO_ID    1.063439731    1.156296874   0.9960791874   0.9961893891    1.046365132    1.385071633    1.283120755    10.52017437    7.899366828            100            100            100 
32           NO_ID    1.063557507    1.190710553   0.9794486842     1.21690966    1.200451603    1.263042435    1.176517905    5.161968595    4.613334492            100            100            100 
33           NO_ID    1.063651356    1.282151729   0.9097165404    0.953511644     1.24371325    1.119470186    0.960002302    7.274740971    8.152949534            100            100            100 
34           NO_ID    1.065108189    1.117478992   0.6869190087    1.107495799    1.250818137    1.308144871   0.9287684064    3.862686722    11.86285198            100            100            100 
35           NO_ID    1.065547889    1.027751562   0.7091902121   0.9948723505    1.288014391    1.073341893    1.127672386    4.988184607    4.148232995 8.299944712e-05 5.127913004e-06  0.02178881557 
36           NO_ID    1.065659829    1.092311511   0.7067690919    1.144844801    1.065354478    1.053307049   0.9293293445    4.354469963    6.599646402            100            100            100 
37           NO_ID    1.065752864    1.174812884   0.6601849586    1.150817269   0.9653811323    1.317826043   0.9891795416    3.921557639    11.28389644            100            100            100 
38           NO_ID    1.066054014    1.277172784    0.598077413    1.298045582    1.109633829     1.23763725    1.052858755    9.877706681    11.80928308            100            100            100 
39           NO_ID    1.067322396    1.194131156   0.9466189772    1.225971588    1.222399048    1.211575919    1.209530535    7.179261243    3.360825656            100            100            100 
40           NO_ID    1.069345552    1.183787889   0.9225899484    1.253878423    1.089263092    1.085289515    1.053627908    6.684648154    8.386588335            100            100            100 
41           NO_ID    1.071699618    1.034713202   0.8242545697    1.294467426    1.007034141    1.137303609    1.276431718    11.20478429    4.865899519 0.0001872813901 5.127913004e-06  0.02589103533 
42           NO_ID    1.072187981    1.052341202   0.5194224177     1.20460796    1.042507352    1.146481423   0.9711202547   0.2541157791    3.522566089 2.88647171e-05 5.127913004e-06  0.03372907777 
43           NO_ID    1.072719083    1.098207617   0.7081403687    1.165963174    1.270937447    1.390601911    1.186617651     11.0981554     6.41843374            100            100            100 
44           NO_ID    1.073615395    1.239475382   0.7604092263    1.253967562    1.278322592    1.321951197    1.062257761    8.733657409    10.32272136            100            100            100 
45           NO_ID    1.076592526    1.026421089   0.5910836088    1.140962659   0.9988794744    1.049069192    1.068735892    4.571733553    11.78347325 0.0005758325928 5.127913004e-06  0.02057603536 
46           NO_ID    1.077588351    1.295563299   0.7956051802   0.9115925672      1.2956448    1.385316562   0.9282938544   0.4989111053    9.938015128            100            100            100 
47           NO_ID    1.079487308    1.104469467   0.5046644493    1.093961945    1.138633168    1.305795808    1.078764195    7.758018598    5.551957668            100            100            100 
48           NO_ID    1.080540018    1.220666933   0.9197881475     1.24678622    1.010992048    1.353155295    1.121502948    1.355411612    0.966067147            100            100            100 
49           NO_ID    1.082089298    1.159782205   0.5455847315     1.28457975    0.901169198    1.123782862   0.9612659592    6.199565428    10.12427989            100            100            100 
50           NO_ID    1.082878994    1.120653534   0.8859124609    1.207796963     1.28276048    1.302339151   0.9918468822    6.356475639    10.46396611            100            100            100 
51           NO_ID    1.083404932    1.256440791   0.7117399721    1.037196415   0.9092434507    1.028233519   0.9944915966    10.05645115    10.51897701            100            100            100 
52           NO_ID     1.08373213    1.082418537   0.8675152736   0.9180093004    0.981820773    1.362362992   0.9709593475    9.916833897    10.08129532            100            100            100 
53           NO_ID    1.084815501    1.080146894   0.6304957418    1.059225046   0.9633323632    1.240223431    1.221690764    9.806531616    4.364684005 0.0001545203116 5.127913004e-06  0.02912974935 
54           NO_ID    1.089599044    1.047873322   0.9603024788   0.9443251813    1.202569072    1.295143037    1.272544128    9.105110953    7.759475741 0.000289951143 5.127913004e-06  0.01948719782 
55           NO_ID    1.089750608    1.014441709   0.8402202508    1.021952846   0.9105634665     1.33890231    1.008871984   0.3637439871    3.783246854 3.216463191e-05 5.127913004e-06  0.03368447644 
56           NO_ID    1.092445062    1.055666635   0.5001638627    1.045710239    1.051810532    1.394215488    1.282194383    4.902092968    11.69580864 0.0008988382095 5.127913004e-06  0.02125078296 
57           NO_ID    1.095555564    1.016670082   0.8054915288    1.145217749    1.242710021    1.030025627   0.9399642013    8.208087633    8.422986571 0.0001237839113 5.127913004e-06  0.02724870243 
58           NO_ID    1.096456583    1.235587324   0.9344141094   0.9460094677    1.061927592    1.319820154   0.9860698263    8.344560802    5.056803242            100            100            100 
59           NO_ID    1.098141949    1.079001908   0.9717147737     1.17733976   0.9388423007    1.138140039    1.183129734     8.10982842    9.618807222 0.0004731059009 5.127913004e-06   0.0271819726 
60           NO_ID    1.099340545    1.226548186   0.9810028134   0.9199674521    1.179269448    1.018669642    1.289049331    9.916636967    6.665131507            100            100            100 
61           NO_ID    1.099355827    1.160339971   0.5099228739    1.039841829    1.067885061    1.282860587   0.9315002477    10.24171485    11.53543487            100            100            100 
62           NO_ID    1.100701441    1.297505151   0.6613158785   0.9129932988    1.270736262    1.083827378    1.163248172    7.547792051    9.665412458            100            100            100 
63           NO_ID    1.101211029    1.293769261   0.8012151391   0.9414120211    1.160121252    1.384516024    1.071132474     10.4073119    8.789971549            100            100            100 
64           NO_ID    1.101802779    1.287646603   0.5160181054     1.18829563    1.287163349    1.220769207   0.9997845354    1.302020074    11.91370419            100            100            100 
65           NO_ID    1.103851995    1.049077993   0.6354477183   0.9395356339   0.9648162376    1.379058846    1.210434311   0.4448315466    4.674810974 5.48749319e-05 5.127913004e-06  0.02458080359 
66           NO_ID    1.109846826    1.079082566   0.9188281241   0.9539375384    1.003713949    1.036161643    1.225806938    6.062348164    11.28493981 0.001117598833 5.127913004e-06  0.01419468367 
67           NO_ID    1.110130421    1.218211938   0.5028367867   0.9964354504    1.250329738    1.019168041    1.283525018    3.626779543    10.17188562            100            100            100 
68           NO_ID    1.112328004    1.091135549   0.9500050759   0.9293579649    1.225786476    1.121140531    1.285213314    2.726411642    6.747539076 0.0001809380832 5.127913004e-06   0.0208636198 
69           NO_ID    1.112730504    1.206092012   0.9953450158    1.129778187    1.105127282    1.112631661   0.9242997643    2.029663951    9.260935384            100            100            100 
70           NO_ID    1.115868738    1.286742577   0.8720974458    1.116708643    0.951668988    1.142728476    1.054780601   0.1664223355    9.959747034            100            100            100 
71           NO_ID    1.115911642    1.253403643   0.7654383407   0.9480607417   0.9417235188    1.277787997    1.056418916    2.437774581    10.27812703            100            100            100 
72           NO_ID    1.116978856    1.079230187   0.5883258516    1.090843977    1.253726028    1.273666471    0.966787369    5.339294021    6.172534064 6.346989448e-05 5.127913004e-06  0.03573348099 
73           NO_ID    1.118706936    1.277056436   0.5674382262   0.9547501127   0.9415965626     1.12373885   0.9702880469    10.38613568     7.98738607            100            100            100 
74           NO_ID     1.11979662    1.134729691   0.8609364328    1.144791206    1.265804318    1.041122334    1.232182521    5.092250847    8.492836949            100            100            100 
75           NO_ID    1.120479809    1.198997698   0.5037798511    1.106215161   0.9318018148    1.199731684    1.037892457    8.824006183    2.405148526            100            100            100 
76           NO_ID    1.120585787    1.264866835   0.7959306227    1.095326899    1.169144581    1.163295419    1.235940746   0.7257869731    11.08375207            100            100            100 
77           NO_ID    1.122194942    1.068738649   0.8631272704    1.140253685    1.107563174     1.22837334   0.9526043577    7.668717461    8.102905778 0.0001483643754 5.127913004e-06  0.03437442502 
78           NO_ID    1.122985056      1.2841957   0.5522990818    1.097054168    1.201133514    1.309189752    1.276638707    11.54870835   0.8567950692            100            100            100 
79           NO_ID     1.12484804    1.033017363   0.9972452184   0.9528209666    1.148758558    1.038679956    1.261322281    1.503888271    8.016448403 0.000259221324 5.127913004e-06 0.007054808012 
80           NO_ID     1.12576466    1.135931814   0.6262433448     1.21922649    1.198221275    1.206634925    1.289887171    2.671957541     4.81082861            100            100            100 
81           NO_ID    1.126378058    1.250310587   0.5426863821    1.008234525    1.212334149    1.221117783    1.255972293    1.775894512    6.171263921            100            100            100 
82           NO_ID    1.127550815    1.241621978   0.8037745521    1.213168133    1.189134506    1.299452541   0.9073192364   0.1162787565    11.58915087            100            100            100 
83           NO_ID    1.129078875    1.112285726   0.5899940927    1.162295291   0.9276074834    1.181342638    1.099704443    5.496569023    10.02012648 0.0005829139761 5.127913004e-06  0.03288208162 
84           NO_ID    1.133698437    1.268764826    0.870877813     1.01872246    0.954809684    1.210818682   0.9662537471    3.024574551    11.18238822            100            100            100 
85           NO_ID    1.134348504    1.079893758   0.6640944146   0.9220021382   0.9807308164    1.254267098   0.9097816011    2.715224198     8.05239824 7.417403556e-05 5.127913004e-06  0.03243864193 
86           NO_ID    1.135477762    1.293770098   0.9467899408    1.191304795   0.9177720256    1.112212426    1.141995051    5.304401432    9.381406332            100            100            100 
87           NO_ID    1.137495196     1.21259025   0.9263659902     1.05607212    1.014335026    1.291645179    1.029951334    8.591637733    9.169118887            100            100            100 
88           NO_ID    1.146038856    1.294641285   0.9342574209    1.167119242    1.047175379    1.019662139    1.229590124    8.580306193    5.778593461            100            100            100 
89           NO_ID     1.14699309    1.058656819   0.9035536916     1.06275272    0.964625117     1.21024272    1.257905652    8.051148912    10.33118929 0.0003617454467 5.127913004e-06   0.0276025079 
90           NO_ID    1.150173832    1.072631978   0.7723671011   0.9516035417    1.293985133    1.159514269    1.223287686    6.622352436    4.368633904 0.0001267966191 5.127913004e-06  0.02540523014 
91           NO_ID    1.153572916    1.209418286   0.5002451842    1.039216327    1.144558931    1.033129978     1.11392499    11.10763304     9.88852355            100            100            100 
92           NO_ID    1.153987881    1.069976696   0.8491408217   0.9173001083    1.088857826    1.301539433    1.161693332    1.022267227    7.327483622 0.0001791410055 5.127913004e-06  0.02196309961 
93           NO_ID    1.154320332    1.054192152   0.5780886021    1.038834828    1.072957643    1.059144416    1.167887531    5.578528262   0.8964203265 9.494416142e-05 5.127913004e-06 0.003979820265 
94           NO_ID    1.154673926    1.029056807   0.6217394497    1.024132329    1.004495273    1.330475405    1.152280296    10.65937627    11.87569614 0.0006689740396 5.127913004e-06  0.02650841356 
95           NO_ID    1.156248349     1.22270006   0.5583883154   0.9527683448    1.180788225    1.334668164    1.131342886     9.30898485    3.550404502            100            100            100 
96           NO_ID    1.158942816     1.27448783   0.7933738654    1.168896756    1.088325674    1.243005544    0.970004154    9.627764475    6.712507979            100            100            100 
97           NO_ID    1.159392343    1.299660326   0.8629509592   0.9208896034    1.293256931    1.084875759    1.232516473    7.625451233    7.990141381            100            100            100 
98           NO_ID    1.164939115    1.242463811   0.7018394075    1.126462337   0.9323523484    1.001914054    1.055535955  0.08339256611    8.547749166            100            100            100 
99           NO_ID    1.166471551    1.147530852   0.9145966197    1.162331725    1.180439934    1.041568678    1.056343943    8.953477016    3.701683538 0.000139835443 5.127913004e-06  0.02866401147 
100          NO_ID    1.169439199    1.013234722   0.7413654906    1.262058981   0.9063808367    1.346990129    1.240629705   0.7498816311    1.578083246 3.837409323e-05 5.127913004e-06  0.03064104113 
101          NO_ID    1.169634017    1.024206587   0.7832119326    1.141117343     0.98797933    1.090546962    1.171542311     4.74511859    2.760587198 8.576774671e-05 5.127913004e-06  0.02370320135 
102          NO_ID    1.169893703    1.245443439   0.5029967325    1.054747979    1.280967859    1.003246845    1.234982591    2.582201305    1.214580088            100            100            100 
103          NO_ID    1.170106339    1.033369063    0.658218907     1.04623622    1.078190521    1.084928227   0.9429384701    8.907389423    4.192137331 4.773184252e-05 5.127913004e-06  0.03415124667 
104          NO_ID     1.17257297     1.08686996   0.8551164271    1.226350786    1.008320048    1.108316187    1.015168052    1.657367875     11.3484902 0.0003481698968 5.127913004e-06  0.03252501402 
105          NO_ID    1.179461135    1.037858112   0.9732760643    1.202850587    1.069184418    1.348029433    1.256801168    6.718035928    11.68877986 0.000550795862 5.127913004e-06  0.02916491558 
106          NO_ID    1.179798708     1.11913433   0.6296218667    1.277644847     1.18183083    1.082625093   0.9194841119    2.366549918    11.51275822 8.814171891e-05 5.127913004e-06  0.03600392003 
107          NO_ID    1.185420946    1.127091026   0.8119553804    1.113634606   0.9723839617    1.137060369    1.028236191    8.428515548    10.10348445 0.0003289444565 5.127913004e-06  0.03448498495 
108          NO_ID     1.18616473     1.11427989   0.6092391436    1.103937377    1.141972231    1.151222411     1.07217936    8.588922387    1.613744494 6.524650481e-05 5.127913004e-06  0.03791509295 
109          NO_ID    1.187651209    1.087842775   0.7429853858   0.9146470221    1.106874308    1.213643921    1.186823223    9.864814621    6.726221622 0.0002812124373 5.127913004e-06  0.02605014009 
110          NO_ID    1.188126259    1.065486307   0.5958577618    1.105482983    1.113693135    1.010433659    1.139632088    9.657829786    9.683034236 0.0003535249318 5.127913004e-06  0.01127695733 
111          NO_ID    1.189881322    1.139215543   0.8198353496    1.229619233   0.9393778753    1.219035007    1.070176296    7.976439042    5.048269073 0.0001168734951 5.127913004e-06  0.03721725117 
112          NO_ID    1.190852809    1.084199501   0.5032848932    1.220894907    1.134460944    1.094279446    1.111396724    2.241438865    9.055278605 0.000323426845 5.127913004e-06  0.02828790481 
113          NO_ID    1.192830172       1.237163   0.7552219486   0.9534348324    1.157873856    1.005735857     1.09284353    3.641859056     9.19949947            100            100            100 
114          NO_ID     1.19417948    1.118957248   0.7765907593    1.077938088   0.9872835279    1.276796312     1.04665364    1.335516813    1.715041683 1.564288097e-05 5.127913004e-06  0.03692005098 
115          NO_ID    1.195211952     1.25816319   0.6962970703   0.9130615326   0.9270965811    1.317909034    1.221791501    10.04680633    9.020085441            100            100            100 
116          NO_ID    1.197118192    1.236702028    0.682896857    1.279568249    1.289218099    1.065617994     1.08789563    10.29556982    1.318217571            100            100            100 
117          NO_ID    1.197433837    1.185737463   0.6445247762   0.9196048869    1.138056609     1.32402905    1.186394688    9.533997767    3.025197148 0.0001348721418 5.127913004e-06  0.03325347326 
118          NO_ID    1.197622337    1.257462271   0.8401878415    1.032543142    1.124738834    1.367403417    1.070265611    5.381799043    6.519914638            100            100            100 
119          NO_ID    1.199702875    1.168760654   0.6164247273     1.01138587    1.029091084    1.035419929    0.912078166    3.936745346    7.087052686 6.363329406e-05 5.127913004e-06  0.03277006376 
120          NO_ID    1.204272411    1.120852353   0.9448191863    1.065093912    1.003777438    1.236675788    1.202728795     10.7739585   0.2169881613 0.0002116571579 5.127913004e-06  0.03319197491 
121          NO_ID    1.204316898    1.098485152   0.7227309452    1.184488516    1.210774672    1.228662239    1.163109367    6.408757755    11.93539972 0.001194862056 5.127913004e-06  0.03170786756 
122          NO_ID    1.204735407    1.030662836   0.8856266429    1.101371051     1.12853499    1.025625014     1.29575936    7.295460382    6.974979672 0.0002214385337 5.127913004e-06 0.009603059884 
123          NO_ID    1.206220947    1.265621766   0.5170489308   0.9937115955    1.024056058    1.340897064   0.9961089815    8.364121124    9.655947675            100            100            100 
124          NO_ID    1.209403281    1.097503927   0.7016580953   0.9336106682    1.255730769    1.199025614    1.169942855    9.226935903    5.935384157 0.0002878335225 5.127913004e-06  0.02820547873 
125          NO_ID    1.211138799    1.127819819    0.777226485    1.100764795    1.150966444    1.116003766    1.036595312    5.932579919    6.809874407 8.293827187e-05 5.127913004e-06  0.03430434941 
126          NO_ID    1.211723931    1.286261499   0.6271387591   0.9078568941    1.061480706    1.260556781    1.011554387    4.173766574    4.271628305            100            100            100 
127          NO_ID    1.216746987      1.1821833   0.7338704102    1.267658239    1.270461882    1.109258965    1.110677881    8.508900441    11.95180413 0.001055604834 5.127913004e-06  0.03152440213 
128          NO_ID     1.21676947    1.012993583   0.8433959106     1.23418834   0.9790469431    1.169804906   0.9215457225      10.641507   0.3076043633 0.0001133696993 5.127913004e-06  0.01645633083 
129          NO_ID    1.221889102    1.295206887   0.7300623989    1.129122041    0.946459719    1.171559624   0.9519462705    6.991855181     10.4976641            100            100            100 
130          NO_ID      1.2223419    1.006229838   0.7513842472    1.032599809    1.280744722    1.235079493    1.203148848    11.47437374    11.44138776 0.001599774012 5.127913004e-06  0.02715203853 
131          NO_ID    1.224130653     1.02005532    0.640690045    1.072929523    1.190146932    1.376380828    1.254790232    3.104267234    6.817383648 0.0001752742069 5.127913004e-06  0.03081421377 
132          NO_ID    1.224138009    1.146378301   0.5349305205    1.209495892   0.9453457928    1.318425736    1.297633527    5.413364703    9.649126817 0.0003870446455 5.127913004e-06  0.03644427349 
133          NO_ID    1.225725533    1.028274354   0.7954152337    1.251833762    1.298820524    1.253042201   0.9713630697    7.319793813     2.22207336 3.475875143e-05 5.127913004e-06  0.03018079153 
134          NO_ID    1.226303284     1.07737839   0.8900608362    0.964190436    1.068831016    1.035130683    1.129605709   0.4102744909    6.014554826 0.0001069749131 5.127913004e-06 0.009966662071 
135          NO_ID    1.226731621    1.133157081   0.8522220062   0.9428842986    1.143090665    1.318779688    1.110236468    10.13889045     9.20382238 0.0006089003691 5.127913004e-06   0.0302853469 
136          NO_ID     1.22925919    1.257186048   0.8188415367    1.146110578    1.295722202    1.160737454     1.11480451    2.341409031    9.350489867            100            100            100 
137          NO_ID    1.230881359     1.26291429   0.9673490182    1.072052899   0.9139921175    1.182275046    1.068916248    3.305445198    9.859205357            100            100            100 
138          NO_ID    1.232297287    1.142258557   0.7979528412   0.9653374555   0.9583038381    1.044518895    1.127634514    9.617171074    11.55072067 0.0006267795246 5.127913004e-06   0.0121939111 
139          NO_ID    1.232921051    1.085060865   0.8308846878    1.176861636    1.123261314    1.370151171    1.111924136    8.315965559     2.21595361 9.455759415e-05 5.127913004e-06  0.03418178144 
140          NO_ID    1.236358459     1.09881155   0.6224808472    1.185096884    1.187997083    1.394918092    1.231807536    10.22296282    8.271189489 0.0004532866376 5.127913004e-06  0.03483785047 
141          NO_ID    1.238737976     1.24517579   0.9102736839   0.9009346263    1.263506155    1.091013379    1.250777039    3.747292675    7.600564586            100            100            100 
142          NO_ID    1.238903873    1.248551903   0.8115896326    1.055827597    1.229944479    1.330257154   0.9135167494    6.125782105    8.331549049            100            100            100 
143          NO_ID    1.239993958    1.168067212   0.5258180967    1.299001067    1.123345881    1.058742745   0.9416381896    6.629868471    6.208842994 7.495988662e-05 5.127913004e-06  0.03958250391 
144          NO_ID    1.240070116     1.11938149   0.6935164659    1.019623061    1.056005519     1.38148975    1.077268122    4.128982881    8.629609023 0.0003885123692 5.127913004e-06  0.03408897632 
145          NO_ID    1.244007371    1.192967332   0.7946371645    1.052705216    1.035852235    1.066095079     0.94937636    4.515348524    5.505373838 3.667517702e-05 5.127913004e-06  0.03646931892 
146          NO_ID    1.245281317    1.090433827   0.7273855171    1.138063759   0.9087845134    1.394301834   0.9733375658    5.062667255    1.713649248 2.695713529e-05 5.127913004e-06   0.0285411871 
147          NO_ID    1.246730489    1.173579496   0.7392373589    0.927690641     1.11396076    1.017729582    1.063963335    5.770161909   0.4252684584  5.3597097e-05 5.127913004e-06 0.0002595515205 
148          NO_ID     1.24781116     1.27921665   0.5500754481    1.016224435    1.148739954     1.03451596   0.9750037527    2.045531704    2.242233374            100            100            100 
149          NO_ID    1.248085779    1.152254342   0.8449292406    1.124250439    1.232084664    1.025657693    1.196245713    5.831398646    1.597955302            100            100            100 
150          NO_ID    1.250174725     1.21786099   0.6101720441    1.035099697   0.9032118242    1.362926985     1.03137571    6.989700345    5.041627996 7.760099389e-05 5.127913004e-06  0.04076650404 
151          NO_ID    1.250426387    1.298541633   0.8827246476   0.9577049488     1.02382017    1.087422136    1.058699625      1.2913998    11.56930234            100            100            100 
152          NO_ID    1.252019598    1.276468596   0.9690534689    1.149866255    1.079763593    1.145669201   0.9716474429    11.41585164    11.89906935            100            100            100 
153          NO_ID    1.253757152    1.272375046   0.8006963284    1.126503426    1.249240629    1.027446041   0.9774017265    3.116239117    10.04762416            100            100            100 
154          NO_ID    1.255963065    1.002875088   0.7600437071    0.979713331    1.208917097    1.032109296    1.185942721    5.861410067    1.541867344 0.0001030284831 5.127913004e-06  0.01584067911 
155          NO_ID    1.258535014     1.04676015   0.8335155714    1.215656655    1.269013749    1.101718812   0.9933030529    6.984903577    2.705942476 1.206794281e-05 5.127913004e-06  0.03609886962 
156          NO_ID    1.263406506    1.197871594   0.7273258871    1.113328642    1.150865294    1.204152584    1.162508199   0.2235891168    3.298618199 7.297405223e-05 5.127913004e-06   0.0379201535 
157          NO_ID    1.263553642    1.116889465   0.9229217763   0.9693047775    1.148297683    1.012559601   0.9694358677    11.82023765    4.931104003 0.0002702823578 5.127913004e-06  0.02982183822 
158          NO_ID      1.2664757    1.129081235   0.7325072639    1.284822517    1.156923814    1.292868337   0.9892191103   0.4844658005      10.686021 0.000444078019 5.127913004e-06   0.0348826234 
159          NO_ID    1.268428903    1.107657935   0.6621505663    0.986789145    1.208483027    1.053005535    1.148260671    4.048360948    2.560736492 5.425859573e-05 5.127913004e-06  0.01079370479 
160          NO_ID    1.268625762    1.154617467   0.7028713225    1.162268531    1.240505127    1.268822069    1.293544063    10.87521796    10.48658656 0.0007126561496 5.127913004e-06  0.03431833023 
161          NO_ID    1.276451088    1.295841701   0.9484741476    1.119444436   0.9402251521    1.240985049    1.158366531    1.976182017    7.171785513            100            100            100 
162          NO_ID    1.277893183    1.082010523    0.921761441    1.055611484    1.052661578    1.201855958     1.26561345    2.480912141    0.582755076 0.0002132766439 5.127913004e-06   0.0283048875 
163          NO_ID     1.27856246    1.172789011   0.8708389296    0.914659382    1.017417382    1.051834668    1.141180731    1.723789501    10.20602978 0.0004035049474 5.127913004e-06  0.01313712727 
164          NO_ID     1.27878939    1.002199824   0.6474594342     1.10042695    1.263493611    1.029788747    1.255054522    2.763251671     5.56851952 0.0001792831161 5.127913004e-06 0.006683139958 
165          NO_ID    1.279138445    1.154137581   0.7279828082    1.287120315   0.9117377216    1.136548602   0.9007594595    3.163479512    7.818139804 3.471108711e-05 5.127913004e-06  0.03933385027 
166          NO_ID    1.279612062    1.291898704    0.567303285    1.252526581   0.9552522863     1.02340634   0.9309885116    1.598936041    6.991205064            100            100            100 
167          NO_ID    1.281455807    1.071439858   0.5471530862    1.254654467    1.149927071    1.076464878   0.9520460269    11.22178198    5.428804555 0.0001756383491 5.127913004e-06  0.03739985993 
168          NO_ID    1.282912758    1.032253871   0.9320426995    1.002900972    1.159752147    1.188545226      1.1899973    6.822311593    4.770213254 0.0001227258089 5.127913004e-06  0.02796300375 
169          NO_ID    1.283509482    1.232990608   0.8053322548    1.085352102    1.250424208     1.37158479    1.242818637    7.808733918   0.8788839322 0.0002857267925 5.127913004e-06  0.03790745923 
170          NO_ID    1.283578362    1.124226551   0.5913336243   0.9218527945   0.9920915964    1.252297241   0.9939565238    9.169718249    8.624719445            100            100            100 
171          NO_ID    1.287032035    1.116372644   0.7831516861    1.240042268    1.188366324    1.027248172   0.9860842629    5.685583812    6.550807254 0.0002310989882 5.127913004e-06  0.03020206284 
172          NO_ID    1.288206078    1.159295065    0.794092259    1.059971062   0.9628198074    1.233329317   0.9661507797    3.615742689    10.71448463 0.0002905715786 5.127913004e-06  0.03704382006 
