%eval_id interface    DAKOTA_RC_1    DAKOTA_RC_2    DAKOTA_RC_3    DAKOTA_RC_4    DAKOTA_RC_5    DAKOTA_RC_6    DAKOTA_RC_7    DAKOTA_RC_8    DAKOTA_RC_9    DAKOTA_EP_1    DAKOTA_EP_2    DAKOTA_EP_3       obj_fn_1       obj_fn_2       obj_fn_3 
66           NO_ID    2.344035114    2.062047337    2.047777702    1.917575056    1.832272753    1.866693856    2.399420372    2.078852173    2.109475153   0.5929055775    7.592151217    6.508306378   0.8390048292  0.07524400742  0.09622595668 
67           NO_ID    2.350745986    2.214682658    1.764768595    1.904190711    1.705529285    2.022280283    1.898344622    2.422587563    2.233157313   0.6037398133   0.9567739074    2.060496246            100            100            100 
68           NO_ID    2.351532305    2.127409178    2.206864362    2.193317523    1.790980345    2.161804415    1.843359674    2.005256463    2.303607702    11.11763111    8.012478001    11.64293745  0.03931758561  0.03277212051  0.03068529301 
69           NO_ID    2.352649614    2.231167604     1.89505484    2.001445654    1.762076614    1.883173786    1.905268455    2.592481886    2.388935577    1.007635894    8.906758691     11.7379098            100            100            100 
70           NO_ID    2.353268312    2.363003992    1.940428532    1.943019456    1.919524964    1.820707818    2.223933936    2.356601672    2.073033298    8.280860707    9.794127076    8.771359444            100            100            100 
71           NO_ID    2.355449658     2.16086243    1.903202402    1.951447586    1.655903168    1.904232364    2.084253587    2.566810058    2.068137153     6.16934765    10.13320441    10.50842333            100            100            100 
72           NO_ID    2.358748546    2.272380062    2.198622397    1.971846802    1.875914146    1.952040363    2.278228168     2.58171177    2.112688584    2.249598217     5.91324826    4.307922991            100            100            100 
73           NO_ID    2.361740945    2.177524383    2.294905146    2.015422978    1.842369849     2.05699966    2.232278686    2.181763861    2.334700951    10.24183996    9.854956464    11.97671706    0.140797035  0.04189661435  0.04010034368 
74           NO_ID    2.367095593    2.363153823    1.744386026    1.998323959     1.75317149    2.066099855    1.830427212    2.337910489    2.062250545   0.5099174494    8.761553355    9.361786403            100            100            100 
75           NO_ID    2.368255671    2.208838456    1.772224725    2.185365655    1.613121538     2.04657446    1.890392399     2.57858091    2.071168249    6.846237093    9.093982786    9.351000442   0.3101023386  0.04074790828  0.03874265033 
76           NO_ID     2.36989172    2.331462357    1.832079183    2.145770122    1.841586553    2.052750845    1.843952562    2.254156057    2.015838318    2.744538005    1.695337326    9.601543172   0.1827191644  0.03920566358  0.03740443262 
77           NO_ID    2.373063672    2.237740906    1.893532015     1.97357469     1.76887257    1.956057217    2.185701318    2.280510927    2.052151528    10.55394783    1.725759807    2.046063938   0.1501779097 0.009398174362 0.005921523997 
78           NO_ID    2.373495177    2.217484282    1.777951092    2.088619699    1.904886615    2.190367159    2.144934153    2.093389031    2.054345461    10.01519183     5.00743438    9.959620177  0.04667117168  0.01248404379 0.008724947051 
79           NO_ID     2.37617634     2.10028445    2.268662127    1.820571296    1.711338743     1.93608031    1.981470215    2.549633389    2.370356075    4.395001907    6.588421653    7.594729429            100            100            100 
80           NO_ID    2.377160108    2.318059475    1.756991952    1.849903198    1.839196249    1.959587495     2.09001987    2.137931825    2.235743464    8.798522253   0.1123067067    11.05885957            100            100            100 
81           NO_ID    2.378394612    2.049678711    2.155163747    2.195917216    1.672684262    1.927813106    1.972649795    2.109286076    2.419817412    11.12893585    6.627333666  0.04346667791            100            100            100 
82           NO_ID    2.379458155    2.165774713    1.884689786    1.912466508    1.773991337    1.998912452    1.801337185    2.304373669    2.235981505    3.811525585    8.415872621    11.75274736            100            100            100 
83           NO_ID    2.381917595    2.350603968    1.966464672    2.090554171    1.997284796    1.943216033    2.262052841    2.272064963    2.575390884    8.725398809    5.373036573    10.84117111            100            100            100 
84           NO_ID    2.382736319     2.01195323    1.776440196    1.825685938    1.737909433    1.803056317    2.234750206    2.597116813    2.274376151    3.026089178    9.354959304    3.643892294   0.4692497704   0.1388821851   0.1453309704 
85           NO_ID    2.388446464    2.219886618    2.166815141    2.093907175      1.7062208    2.146380734    2.056195986     2.16314805    2.128361662    8.474168282    2.442184205    7.299619348   0.2491354215  0.01290690119 0.009303951279 
86           NO_ID    2.388897498     2.17412446    2.148429859      2.1892293    1.632806479    1.873913361    1.899805277    2.076613989    2.063330093    7.073968557    6.795234464    9.114325157            100            100            100 
87           NO_ID     2.39174021    2.044999374    1.706009164    2.197825357    1.890286448    1.962179103    2.211185758    2.049503206    2.317786721    5.326990085   0.8675805837    8.536262287            100            100            100 
88           NO_ID    2.392895271     2.26594691     1.96443305     2.16617403    1.643513246    2.005208053     2.17607416    2.523339033    2.523840904    6.243466987    4.024512159    1.926330418            100            100            100 
89           NO_ID    2.394394212     2.02082095    1.927303211     1.83942328    1.995358697    1.861901638    2.168890228    2.240886255     2.53889479  0.01589623467     8.35261319   0.8117137797            100            100            100 
90           NO_ID    2.396715923    2.045863148    1.855825439    1.904655125    1.895757032    1.848983091    1.939178658    2.223869108    2.255006342     9.94725839    7.387939356   0.2413163112            100            100            100 
91           NO_ID    2.398598644    2.329321596    1.763814844    2.185311152    1.895782101    2.007267499    1.974945007    2.378914647    2.302921805    9.306246315     7.37003209    3.914039049  0.04312150711  0.01327323924 0.009814307505 
92           NO_ID    2.398769009    2.132498296    2.079510496    2.008498102    1.832908312    1.946964674    2.345265422    2.233397916    2.159728148 0.007425080988    7.011813521    2.583925518            100            100            100 
93           NO_ID    2.401013956     2.16836615    2.289688219    1.802121623    1.967419006    2.071788317     2.17217178    2.301498753    2.034409686    8.903192454    10.07759152    7.844602132            100            100            100 
94           NO_ID    2.401217489    2.089258786    2.215887805    1.854418276    1.873674842    1.817726623    2.389664966    2.567976959     2.53883458    4.550535804    11.64181781    11.23423073            100            100            100 
95           NO_ID    2.402844527    2.159134706     1.98363816    2.194059749    1.707489833    2.096166811    2.356334727    2.134123804    2.444087882    5.507903016    1.180899041    5.624079385   0.5106575192 0.002084849982 0.001977682127 
96           NO_ID    2.405340287    2.120930498    1.990508274    2.062492537    1.606907466    1.997182352    1.966601297    2.065307802     2.18385098    10.88557387    7.988349637    6.952509488   0.2912542273  0.00211412382 0.001989895915 
97           NO_ID    2.406540175    2.297361555    1.931904584    1.917829603    1.667793933    2.190728284    1.888428336    2.519438788    2.155677161    9.372622332    7.568575695   0.5115083011  0.07846045065 0.008225231043 0.004364575801 
98           NO_ID    2.407344803    2.057304621    1.926917116    1.961395554    1.729265715    1.932953973    2.385142784    2.443268769    2.483458184    5.222833187    11.61637848    1.481072551            100            100            100 
99           NO_ID    2.407808496    2.189351483    1.975998875    1.891700103    1.727063629    2.140744518    2.068845035    2.221924344    2.251503135    7.852436021   0.8437764034   0.8454257552   0.6539525738 0.008183757277 0.004182369589 
100          NO_ID    2.409047895    2.310282604    1.769743464    2.116676273    1.784873974    1.864786806    2.309140234    2.262552696    2.476631418    10.50986768    1.416261374    6.081501237   0.2267670219  0.02067503342  0.01736093817 
101          NO_ID    2.411281643    2.139640011     2.11099116    1.924349384     1.89359816    1.850631728     2.07884138    2.590905563    2.597100011    10.68613469    5.395510959    6.839216852            100            100            100 
102          NO_ID    2.417622628    2.253651276    2.283179804    2.027340763    1.788297098    2.154068192     1.80142855    2.099161883    2.516937369    8.817478441    8.083361482    2.470380754  0.06817711733  0.01369155643  0.00995318532 
103          NO_ID    2.417894258     2.30550878    1.719476721    1.856649893    1.752984151    2.117516694    1.943888418    2.167337175    2.161496899    10.03934451    3.394840073    5.809705661  0.06767729377 0.007295058171 0.003412245234 
104          NO_ID    2.419619929    2.378718086    2.080273039    2.178101078     1.94930579    1.920597959    2.349298489    2.165419671    2.314785117    9.303725882    4.940941686    2.505947595  0.04509534812  0.01308715288 0.009419346773 
105          NO_ID    2.420244696    2.333157926    2.231842369    1.950167422       1.913245    1.913551813    2.296892039    2.541361214    2.096971227    5.700530031    7.095275132    6.658825483   0.2334544255  0.03575413435  0.03403460234 
106          NO_ID    2.424601439    2.250521043    2.202198194    1.831167315    1.618864624    1.918447427    1.984895129    2.001892252    2.003520448    5.106762486    7.045261645    8.461155741   0.4505700088 0.001617688146 0.002484436168 
107          NO_ID    2.425014903    2.202411104    1.716614122    2.131398049    1.781851568    1.846274321    2.368154577    2.521591115    2.155368413    3.901433863     3.27368891    6.985339732            100            100            100 
108          NO_ID    2.425128615    2.028062309    1.716912314    2.121834125    1.883395692    2.043892315    2.243757166    2.308134398    2.114185001    9.672306373    6.013008202    9.843536177            100            100            100 
109          NO_ID    2.430114808     2.24037789      2.2742171    2.197724577    1.977778448     2.08534913    2.031085061    2.589783813    2.560957498    11.40261219    4.769707037    5.432818117   0.1641901573  0.02881923883  0.02717155207 
110          NO_ID    2.430203207    2.320732903     2.11905527    1.930319164    1.833135451    1.961027507      2.0792535    2.066142006    2.499287191  0.02174138279    10.31910911    9.053918832   0.1382647838  0.05708130607  0.05583190902 
111          NO_ID    2.431400429     2.08034091     1.77372731    2.092784942    1.614985727    1.962312876    1.929662696    2.107693778    2.403551888    4.926470845     3.90838659      7.2333799    1.348942178   0.2896105901   0.2833958547 
112          NO_ID    2.433216405     2.37915416    1.789615932    2.094022014    1.688078683    1.843801206    2.237155511    2.453026739    2.419245324    3.778686099     10.5628856    7.924425974  0.04149654419  0.04942856179  0.04787032465 
113          NO_ID    2.433404239    2.360751072    1.846660045    2.145288183    1.643879915    1.920808164    2.316687782    2.502514247    2.197960952    10.12879727    2.374175913     4.05830659   0.0713615135  0.01705506302  0.01432831658 
114          NO_ID    2.436259367    2.321600478    1.810611002    2.026110591    1.889966104    1.905014619    2.177457637    2.355656305    2.354208827    4.468649198    8.990791277    5.330597092   0.2326728587  0.01539952716  0.01191320555 
115          NO_ID    2.440847975    2.355625408    1.988878891     1.83715472    1.996507077    1.869798138     1.93148057    2.451234256    2.348056673    10.58939912    1.174229399    11.63219038   0.1967865929  0.05521811253  0.05405918532 
116          NO_ID    2.445082265    2.339781053     1.70987752    1.994132486    1.895985542    1.986435378    1.833159571    2.155859612    2.593279568     2.15883284    11.45027687    6.860989063  0.03582712796    0.039547268  0.03765432668 
117          NO_ID    2.447479033    2.266813077    2.022360257    1.861014157    1.991775909    2.081898576    2.102151724    2.294005837    2.269867322    0.357677512    1.053672966    3.045950438            100            100            100 
118          NO_ID    2.447655982    2.279508267    2.107693962    1.992194642    1.803723238    2.147063318    2.183152011    2.544107667    2.119342422    3.253250142    5.137096393    9.374097804   0.3796239969  0.05637149146  0.05518082492 
119          NO_ID    2.448381954    2.209093559    2.218514922    2.115064808     1.64843577     1.88700305    2.177511891     2.01665679    2.378574993    4.641719338    3.271591792    2.783327413            100            100            100 
120          NO_ID    2.452567526    2.012387827    1.906804469    2.125633181    1.928812228    1.809147082    1.810706787    2.524549928    2.329564919    10.78412021    2.278067927     1.50701353            100            100            100 
121          NO_ID    2.452977789    2.146442885    2.245927622    1.985401918    1.898210408    1.807021366    2.282807407    2.493617637     2.45706523    11.58320087     4.33667141    2.100077716            100            100            100 
122          NO_ID    2.455284978    2.298012972    2.015732152    2.039118541    1.921620133    2.117710596    2.205774265     2.02253815    2.168880208    6.082099482    10.21405545    7.813289538   0.1901075383  0.01199913407 0.008172965589 
123          NO_ID    2.457332348    2.074922029    1.843550547    2.199118491     1.79842032     2.19365389    2.229339478    2.401956564    2.549434699    5.564719093    8.332027918    1.176554952  0.02315080043  0.00866369459 0.004312335618 
124          NO_ID    2.459901082    2.209084334    1.774782071    2.077769487    1.833179923    1.894285702    2.111513381    2.532949422    2.488179959    10.13136441    4.702358049    2.625897597            100            100            100 
125          NO_ID     2.45998559    2.039196372    1.906608737      1.9408466    1.639921085    1.881709462    1.863965841    2.339741314    2.091295432    3.071635462    3.615486683     4.46826914    1.585528539   0.1746267175    0.177431313 
126          NO_ID    2.460563294    2.257931626    1.789382815    1.803649665     1.83526827    2.131621528    2.213972931    2.534741171    2.088546058    6.416745854     10.4943491    7.500331519   0.4012314073  0.05091923173  0.04999161074 
127          NO_ID    2.461389331    2.363956559    1.803991602    1.986564153    1.681113585     1.82637433    2.161580594    2.483769843    2.351237306    9.066401229    5.813822946   0.2770941464            100            100            100 
128          NO_ID     2.46226325    2.239934376     2.21164526    2.113389543    1.969982171    1.850219804    2.019351301    2.349475909    2.224156935    8.237741118    0.548734898   0.6825164876   0.4496638628 0.008908018378 0.004932720254 
129          NO_ID    2.462748861     2.19208621    1.865209592    2.142173057    1.729712785    1.989278925    1.916174914    2.078495731    2.233751576    11.11037892    6.776586763    5.582844126  0.06481695041 0.003536226394 0.0007766603584 
130          NO_ID    2.463699025    2.171830621    2.021833569    2.099875633    1.968939167    1.985848411    1.852775784     2.23691999    2.161173334    3.267735714    11.52171756     11.9224498   0.2603667569  0.04071734855  0.03849529398 
131          NO_ID    2.464607092    2.006330328     2.09179584     2.14132542    1.790528268    2.144404868    2.139180169    2.165402002    2.046262037     5.67044039    5.344411793    1.021483921            100            100            100 
132          NO_ID    2.465524592    2.331746358    1.952202886    2.091981288    1.640188029    2.139371804    2.106676822    2.443391562    2.111177948    8.175592553     7.72458455    6.273388873  0.03595053906  0.03796586885  0.03703180458 
133          NO_ID    2.467423929    2.235695676    2.051778795    1.850078361     1.98465065    1.934212239    2.141647395    2.520332955    2.080378489     4.76053576    3.862198945    7.615100516            100            100            100 
134          NO_ID    2.467809896    2.117862694    1.704215485    2.075111539    1.820250542    1.923326546    1.836080765    2.549659396    2.202919664    2.250419219    11.76376606     8.19567628   0.5854692511  0.04424949102  0.04228136386 
135          NO_ID     2.47321607    2.344961677     1.71267711    2.129968987    1.916558205    1.804982843    1.813176184    2.239914574    2.374443201    8.657952836   0.7880305167    11.73143518  0.06208609864   0.0482171551  0.04671925658 
136          NO_ID    2.475369203    2.006289579    1.730224908    2.000503592    1.743960111    2.137993715    2.386295466    2.431289952    2.155652642    3.419705022    11.99979429    8.332792973            100            100            100 
137          NO_ID    2.479391797    2.378148386    1.974976094    1.857671641     1.88036176    2.177111494    1.900362169     2.43893725    2.270664417    8.266286248    10.99471888   0.4212477936  0.05985434641 0.004466046234 0.0005604204951 
138          NO_ID     2.48160309    2.320678558    1.880614417     2.05612383    1.709693237    2.098556671    2.235259942    2.238058815     2.13337462    5.913256385    11.13878096    4.059246687   0.1338837899   0.0120611436 0.008649081907 
139          NO_ID    2.487147576     2.13999345    1.959505667    2.133663923    1.933484492    1.879995474    1.977905188    2.111638346    2.270419885    2.931346302    2.849905814    8.748559986            100            100            100 
140          NO_ID    2.489630616    2.247808188    2.281257277    2.119859708    1.861574031    1.868271776    2.368149647    2.528182204    2.373770431    4.918200918    4.208143575     8.45297573            100            100            100 
141          NO_ID    2.489862861    2.229585226    2.217677933    2.094799493    1.791512845    1.869970405    1.961195076    2.243820835     2.52092358    7.496816506    10.35298395    11.64391941   0.1065532617  0.06256170352  0.06103574058 
142          NO_ID    2.491139138    2.176116598     2.24511334    2.101904032    1.731973275    1.935437451    2.164122082     2.42409567    2.532986104    4.618744457     5.29912865    1.846346079            100            100            100 
143          NO_ID    2.491975205    2.151151473    1.772987842    1.934920548    1.838546947    2.112338383    1.842055263    2.311761496    2.566179032    3.514710793    10.71139785    1.634687288            100            100            100 
144          NO_ID    2.492239817    2.215977004    2.087061388    1.880695903    1.962477068     1.87765498    2.300780326    2.515446733    2.149680913    5.021029609    3.402017049    1.454875639            100            100            100 
145          NO_ID    2.501447085    2.299565858    1.786577412    2.160207479    1.644999942    2.011605074    2.359283176    2.361598631     2.22707919    11.38321391      1.0559472    1.421150074    0.224698534 0.009229846586  0.00538894366 
146          NO_ID    2.501749554    2.207783874    1.791739467    2.071280869    1.775078268    1.910049699    1.814306029    2.299097436    2.092404084   0.9080159128    4.031856561    9.138157568            100            100            100 
