%eval_id interface    DAKOTA_RC_1    DAKOTA_RC_2    DAKOTA_RC_3    DAKOTA_RC_4    DAKOTA_RC_5    DAKOTA_RC_6    DAKOTA_RC_7    DAKOTA_RC_8    DAKOTA_RC_9    DAKOTA_EP_1    DAKOTA_EP_2    DAKOTA_EP_3       obj_fn_1       obj_fn_2       obj_fn_3 
19           NO_ID     2.23383507    1.855063864    1.975347879    2.287952981    2.477702816    2.209262883    2.033422541    2.217256576    2.574482664    8.355886558    10.68790489    5.535915174   0.8570765296 0.001382857261 0.003553760327 
20           NO_ID    2.234108663    1.727532577    1.990831045    2.139114083    2.667844028    2.460721629    2.104551486     2.41666852    2.309615911    6.910588188    1.722581473    10.57997498   0.5154045609  0.07510436406  0.07952460333 
21           NO_ID    2.234900511    1.853840577    2.110406767    2.534713583    2.471181977    2.097906774     2.22291085    2.341533614    2.563535638     3.29234649    7.631190836    1.804765715   0.4269718373 0.002003012849 0.0002552964809 
22           NO_ID    2.235802276    1.637227475    2.243122469    2.083927286    2.359175841    2.558130128    2.678169929    2.000679159    2.575033436    11.79297641    7.967585014   0.9416854256            100            100            100 
23           NO_ID    2.236330583    1.826754616    1.964063539    2.536038241    2.447014598    2.247558828    2.342744502    2.076526787    2.229070979  0.06244442429    6.848083559    7.481472801   0.7584562805 0.003198470509 0.005173243432 
24           NO_ID    2.237469221    2.067572664    2.065636262    2.568357911    2.141435143    2.112150129     2.40188969    2.488062777    2.495630051     1.80128613    8.994091237    8.088724269   0.6104878239  0.01567824432  0.01778233614 
25           NO_ID    2.240128655    1.696930039     1.92677277    2.396017796    2.113770426    2.404113322     2.68742691    2.391543609    2.353938333    7.240095319    2.840365175    2.108324838   0.5320109387  0.04504801196  0.05302544771 
26           NO_ID    2.244790912    1.605560704    2.292054445    2.651025981    2.651571436    2.299704812    2.393613254    2.143502869    2.196371176    8.900953228    5.924648543    6.123224647            100            100            100 
27           NO_ID    2.245092593    1.698433716    1.884752223    2.220524943    2.449061982    2.384913261    2.464087213    2.688965921    2.349090573    4.475403955    9.431305947    1.750506024   0.6329572674 0.002417684748 9.931830545e-05 
28           NO_ID    2.246182448     1.65381201    1.886024744    2.071636535    2.067419519    2.657434976    2.235977808    2.444997981    2.292544853     9.15811413    9.288903397    2.415865242    0.938104622 0.002581722512 0.0002709364586 
29           NO_ID    2.246446736    1.836026557    1.821630624    2.588395001    2.373056282    2.452783009    2.486430596    2.518477716    2.135548177    2.313780791    0.581096968    7.471489021   0.1639378121  0.04413157371  0.04228432395 
30           NO_ID    2.247907689    1.731857536    2.249158138    2.261555247     2.51839349    2.517375103    2.513867214    2.313520973    2.305910008    9.581102309    6.886615838    1.656206081            100            100            100 
31           NO_ID    2.248527856    1.875045254    1.853542048    2.093355985     2.45744724    2.632991858    2.362281079    2.427028837    2.410436726    8.858085214   0.2823102382    11.08432608   0.5683737828  0.05782080091  0.05721683595 
32           NO_ID    2.249137082    1.965883552    1.961615607    2.394949269    2.027144312    2.440142575     2.29812962     2.48543992    2.385755056     6.10505519    7.882182954      7.4978201   0.6252374286  0.01054432921  0.01269080208 
33           NO_ID    2.251260038    1.705179443    2.050027623    2.372001342    2.571378644    2.323396096    2.214717131    2.627558761    2.459098151    6.216320506    5.547026689    9.820604178   0.6670993322 0.003706115886 0.005966286184 
34           NO_ID    2.251692938    1.862784939    2.315979079    2.308058658    2.545212739    2.634035403    2.483443597    2.696508048    2.484590397    8.467754148    8.487566615     10.6597394            100            100            100 
35           NO_ID    2.252272956    1.690819944    2.230840208    2.481253867    2.610755518    2.319291053    2.126891066     2.14474847    2.157395314    5.335796219    4.903468578    4.175353184   0.5469317505 0.0008639729785 0.001308363409 
36           NO_ID    2.254156503    1.940305566    2.046666087    2.650301769    2.263854508     2.21123822    2.273230153    2.435462899    2.572940645     11.8351941   0.3769561184    2.369933558   0.6432307159 0.001044567413  0.00329457762 
37           NO_ID     2.25446303    1.799066799    1.806726548    2.058359511    2.328598074    2.082600197    2.199538864    2.561339293    2.056948038    9.682486848    10.41178892    11.24788957            100            100            100 
38           NO_ID    2.255756752     2.03366742     2.28112832    2.121237552    2.637565471    2.450385357    2.021460116    2.538726514    2.607294244    4.252503334    7.616321944    4.060361978            100            100            100 
39           NO_ID    2.257899942     1.60081131    2.072867012    2.576689971    2.106210858    2.143000169     2.34853222    2.155071573    2.498376976   0.1829733924    11.82488839    4.621010617   0.4584342115 0.001723419532 0.003927693658 
40           NO_ID    2.259266968    1.996918822    2.120171642    2.317971325    2.039885137    2.525800182    2.294971095    2.332131688    2.561370541     9.81144439    5.327255624    9.077193527     0.78395431 0.001575056015 0.0005716161533 
41           NO_ID    2.259984203    1.658529223    1.926261486    2.300770739    2.069707806    2.186138701    2.090772054     2.11376598    2.070374033    8.608132134    11.10372569     3.88892851   0.9293763872 0.003820687915 0.001603961665 
42           NO_ID    2.263864898    1.877565534    2.209437997    2.135192969    2.277022998    2.243388269    2.394021449    2.154818248    2.216058479     1.81723374     1.69561926    9.980590374            100            100            100 
43           NO_ID    2.265525267    1.918948675    1.942947577    2.009457914    2.663751612    2.620330422    2.061142212    2.361541022    2.363782248    10.89712064    3.060608862    10.35923357            100            100            100 
44           NO_ID    2.266058316    1.815404031    2.081076787    2.611803977    2.559811346    2.282068268    2.104998802    2.563362202    2.547513017   0.1402385105    6.400097556     10.3077445   0.7349187784 0.008299055342   0.0105567526 
45           NO_ID    2.267053363    1.922944288    2.119166737    2.176332099     2.41038166    2.259087775    2.087358883    2.300366663     2.49630244    3.001650454    3.315419355    1.678773166    0.479430466 0.0004008620364 0.001844399666 
46           NO_ID    2.267979868    1.612281168    2.399312032    2.586054889    2.510853209    2.436799145    2.193599359    2.399197501    2.037739891    10.23313184    2.254196865    2.492966787            100            100            100 
47           NO_ID    2.272783936    1.970909621    2.136845582    2.047888303    2.460921811    2.350263445     2.54520375    2.183549968    2.025416986    1.240866591    9.780448033    4.610144463   0.7760142547 0.000119276401 0.002320718592 
48           NO_ID    2.274259487     1.75571984    1.858080586    2.526051554    2.157360164    2.385495756    2.478037104    2.133904244    2.419276255    3.656069852    3.003629745    3.516510639    0.310976831 0.000904981893 0.001241265611 
49           NO_ID    2.275346213    1.682280587    2.077793995    2.010724469    2.629939869    2.240495142    2.365026221    2.129600178    2.620984503   0.1421810501     11.6288753     9.64352732            100            100            100 
50           NO_ID    2.277096461    1.852686246    1.965156223    2.124668431    2.058807509    2.650513579    2.034114761    2.141781264     2.50619993    6.988257316    7.881472956    9.361458291   0.6674537286  0.01289084068  0.01494100532 
51           NO_ID    2.277557301    1.751925718    2.323793629     2.67211586    2.404749551    2.356245365     2.07739386    2.312832744    2.076490888    2.870950868   0.9506710772    7.798666498            100            100            100 
52           NO_ID    2.279976817    1.726285502    1.990143722    2.302395663    2.223731319    2.626393417    2.617552001    2.435309732    2.257591435    3.482842451    8.543043001   0.6043398234    0.605318048 0.001883242051 0.0004011855902 
53           NO_ID    2.285058589    1.652980302    1.991997828    2.464982865    2.446849178    2.608995567     2.61951725    2.691371167    2.091361955    8.387972919    4.081464168    11.40749835   0.5378985237 0.007714358191  0.01002756002 
54           NO_ID    2.285423072    2.092654886    2.200789941    2.518210923    2.637993263    2.212092244    2.284249065    2.543704661    2.192574031    8.490603211   0.7193299181   0.1247853041   0.6370263533 0.001969338232 0.004151373021 
55           NO_ID    2.289426453    1.854013365    2.309175548    2.624714136     2.65994849      2.0266348    2.099194707     2.67452172    2.073990556    1.160927492    8.117328424    4.458906381            100            100            100 
56           NO_ID     2.29090896    1.658983088    2.129378797    2.524889646    2.417881786    2.667317883    2.067719487    2.687222652      2.0338041    5.263840737   0.7054956652    10.18701673            100            100            100 
57           NO_ID    2.291571175    1.754242523    2.269493997    2.524590717    2.291339934    2.173540634    2.047814057     2.15319845    2.219814726    9.443815536    10.11665998    7.251144992   0.5937877782 0.005064102334     0.00721435 
58           NO_ID    2.299737711     1.73907503    2.157470901     2.19811972    2.523782568    2.539145878    2.106860446     2.52237779    2.139765459     8.30905596   0.1730904468     10.8406725            100            100            100 
59           NO_ID    2.302207294    2.021243694    2.007671724     2.20003825    2.454552905    2.149638031    2.156165142     2.09712602    2.289337569     6.67002698    1.995079397    11.42040225   0.1369501673  0.06745588876  0.06121259751 
60           NO_ID    2.303872453    1.873403691    2.098748529    2.215419607    2.300288683    2.395867138    2.260907514    2.158468888    2.602556253    8.290392624    10.05463841    2.685923362   0.6102317181 0.0001027239425 0.002049065153 
61           NO_ID    2.308068078    1.993253568    1.809007481    2.498600005    2.137227735    2.461120185    2.293039323     2.26542738    2.677059718    2.413411188    1.543167366     4.60113689     0.31654447 0.003686413832 0.005846762401 
62           NO_ID    2.316723842    1.659152407    2.147502215    2.007815398      2.6681335    2.075669386     2.39951571    2.389767245    2.082457391    11.28445126    10.05816998    10.47474487            100            100            100 
63           NO_ID    2.319463424    1.880457495     1.89488856    2.472518887    2.049298152    2.503324971    2.367945564     2.08539769    2.401471482    9.931341602    5.148099149    9.458747622   0.8139922765 0.006861355078 0.008824539643 
64           NO_ID    2.322577422    1.858358875     2.15756243    2.286526208    2.265305479    2.104785492    2.695204528    2.560951247    2.490883075    8.462735556    7.501744702    5.272190918    0.742896444 0.005238925156 0.007352968488 
65           NO_ID    2.324664776     1.60553056    2.147216472    2.582584519    2.268373839    2.472450914    2.391553021    2.689496308    2.328337869   0.5557211361    7.002742391    2.772275092   0.7463149584 0.001338040617 0.003646578879 
66           NO_ID    2.327377284    1.694216385    1.832383187    2.545776014    2.652239426    2.336995795    2.591101051    2.583080181     2.44999771    2.785325441    5.238305834    8.682016492   0.5854558774 0.004610375929 0.006842054009 
67           NO_ID    2.330400922    2.053344594    2.125756285    2.689238741    2.032236788    2.029295453    2.398530041    2.159509332    2.111871777    1.419519481    11.73255391    9.081489649            100            100            100 
68           NO_ID    2.335109136    2.099969437    2.396501972    2.429804211    2.204885676    2.318940353    2.360529424    2.008534616    2.666650782    1.426730399    10.80304287   0.5492016806            100            100            100 
69           NO_ID    2.337093881     2.02619026    1.907664872    2.202101629    2.160816928     2.42635007    2.100464462    2.272784473    2.603149773    5.525122368    9.860230894    2.175104427   0.6066735419 0.001267010026 0.003449907344 
70           NO_ID    2.341499258    1.805768813    2.165718796    2.422095561    2.515021938    2.116918766    2.598331585    2.378963333    2.398266655    11.27396212    11.87832749    2.435860456            100            100            100 
71           NO_ID    2.342614506    1.871778114    2.094229434    2.548750882    2.641554591    2.193427187    2.650863733    2.025532476    2.275368099    1.682893704    5.593769395    5.915586946   0.3980643541 0.0005810626406 0.002436337628 
72           NO_ID    2.344070672      1.6871922    1.994140934    2.470278845    2.592712945     2.37792699    2.097855033    2.464087253     2.23499757    3.157693479    2.610284559    11.60571034   0.4653964405  0.01399633125  0.01621743865 
73           NO_ID    2.344086487    2.049439137    2.304061345     2.47708918    2.027383591    2.214374784    2.122165085    2.311691092    2.631450052    9.960119504    11.42353073    2.582851903   0.8279927748 2.280373458e-05 0.002068534996 
74           NO_ID    2.351127437    1.836570014    2.044811836    2.063034443    2.477661721     2.17315548    2.399421003    2.400808076    2.317510141    6.708176497   0.8408228442    5.964049545   0.5045306624  0.04432266362  0.04658044007 
75           NO_ID     2.35533229    1.713151372    2.029318553    2.293956094    2.325884056    2.322994125    2.048878306    2.227601388    2.037450756     4.02323574    8.882839673    7.214008757   0.5926656552  0.00270929515 0.004985183478 
76           NO_ID    2.356962036    2.056659169    2.229113755    2.122512433    2.074666025    2.102802332    2.655217886    2.450504355    2.069998172    10.58611742   0.8113232222   0.7797926873   0.4742347676 0.0009923037925 0.003104206736 
77           NO_ID    2.366243728     2.08167703     2.11309103     2.04601506    2.599178853    2.477761384    2.232345184    2.276792874    2.376680495    4.065480415    1.542086945     7.03834548    0.597287676  0.01489092876  0.01701373328 
78           NO_ID    2.366748947    1.639088345    1.952757218    2.094819066     2.62705794    2.488973333    2.624322022     2.03102122    2.006981108    11.86427496    9.549818995     2.81727896            100            100            100 
79           NO_ID    2.367137824    1.984360186     1.95802604    2.141287197    2.086166955     2.62864916    2.378141645    2.253415749    2.321289654     8.38019942   0.4445937576    6.352933816            100            100            100 
80           NO_ID     2.36972314    1.673721052    2.058901826    2.298953424    2.554268568    2.248144983    2.171025071    2.383021745    2.010170195    4.528295391    5.155560904    10.25764857   0.4943838079  0.01093660753  0.01319180961 
81           NO_ID    2.371359957    2.074412366    2.225981158    2.561193593    2.453022279    2.522912654    2.231781398    2.045192215    2.216792854    11.79028962   0.6657194498    8.400022542            100            100            100 
82           NO_ID    2.374491905    1.875774282    2.149973667    2.518772779    2.290156584    2.379441879    2.205524861    2.315956019    2.178808556    4.322439162    4.413398681     10.6009375   0.5867502315  0.01140436231  0.01358135571 
83           NO_ID    2.374658563    1.730261706     2.28838386    2.246714243    2.574075449    2.659526072    2.310808873    2.333128754    2.634990908    7.862657377    7.159766897    6.065189221            100            100            100 
84           NO_ID    2.375408815    1.918620686    2.339976495    2.148722114    2.068367765    2.505152712    2.275603206    2.317059986    2.297884848    2.362183348    2.114462436    5.036276469   0.4434086006 0.004565824647  0.00680918699 
85           NO_ID    2.376855266    1.952832827    1.895987468    2.466168977    2.051865564    2.152268853    2.175531324    2.360364551    2.519322335    4.427069191    11.21392029    3.311911294   0.5856401277 0.001858398083 0.003980772506 
86           NO_ID    2.377637301    1.951951526    2.281877848    2.506283656    2.695897946    2.360534998    2.541536813    2.372219235    2.558300176    4.758823628    6.275154258    7.669296851   0.5952445472 0.003957312335 0.006131315596 
87           NO_ID    2.379308092    1.892082135     1.95722264    2.340508204    2.130609692    2.552687743    2.402733996    2.007830634    2.240651421    3.513059385    5.537509485    10.81243222   0.5935712607 0.005097491576 0.006829991577 
88           NO_ID    2.380964865    1.619694087    1.830880805    2.376182579    2.072478105    2.449625908    2.662638414    2.089256239    2.268579904    8.068180542    2.595929711    5.615591786   0.6654919035  0.05098922057  0.03783172808 
89           NO_ID     2.38219465    1.662962411    1.960496153    2.232132228    2.228929695    2.277263608     2.50053188    2.543252648    2.415095761    3.807942545    6.469548469     6.92257978   0.5798273456 5.896979319e-05 0.002291225737 
90           NO_ID    2.387005913    1.654617915    1.979096712    2.193258331    2.657472052     2.17531879    2.343924692     2.24503824    2.023227112    7.408698642    2.195531019    3.586072529            100            100            100 
91           NO_ID    2.392369073    1.725478393    1.876560978    2.089225079    2.659446077    2.475476748    2.172987963    2.654460622     2.43486251    11.86652139    8.955699645     6.59373588            100            100            100 
92           NO_ID    2.392386332    1.647490155    2.005146762    2.053931263    2.560438542    2.034445941    2.675749394    2.115511052    2.122593317    2.794198384     5.95959909    6.026108765            100            100            100 
93           NO_ID    2.392946653    1.736042319    1.827515307    2.079477343    2.229897277     2.03719169    2.416045427    2.483248088    2.064763412    7.749823427    2.733097148    2.352711725            100            100            100 
94           NO_ID    2.397041562    1.842110092    2.035969282    2.609368187    2.482258933    2.573418775     2.32128926    2.406390058    2.061612855    1.238166165    5.540140033    1.928391193   0.6324606877 3.732912917e-05 0.002174916531 
95           NO_ID    2.398409417    2.064160722      2.1727817    2.474144359    2.469047283    2.080516482    2.131332463    2.014619624    2.526585442     1.05094355    2.800144081    10.19919784            100            100            100 
96           NO_ID    2.399376761    1.920905934    2.351488676    2.136606107    2.085733355    2.240626672    2.124694441    2.274886146    2.240583883    2.067658409  0.08040612195    7.636621019            100            100            100 
97           NO_ID    2.403076786    1.897910906    2.193293045    2.354681534    2.219216309    2.406559217    2.581535697    2.637583035    2.295468216    5.795179359    6.845543429    10.76941355   0.5862666496  0.01891251918  0.02121885058 
98           NO_ID    2.405189973    2.064111867    2.156576461    2.361896263    2.581377515    2.631647078    2.312786071    2.044790894    2.014460447   0.3120912352   0.9018221558    11.70161054   0.7049585669 0.001413321207 0.003262073302 
99           NO_ID     2.40540442    1.991363088    1.875642339    2.583034404    2.185960452    2.487572763    2.511250194     2.29144515    2.602765584    2.320168941    5.180050606    9.132093473   0.5903313321  0.01162371956  0.01384599138 
100          NO_ID    2.407076586    2.073084406    2.172747268    2.595817228    2.521215803    2.136591069     2.69242925    2.338508338    2.007443887    9.406180729     10.0384992    7.358879342            100            100            100 
101          NO_ID    2.408692812       1.881343    2.190844711     2.69364142     2.27320846     2.05629128    2.545401697    2.621367673    2.489893177     4.66705369    3.511829106    1.838405422            100            100            100 
102          NO_ID    2.408747537    1.625407399    2.037739853     2.67862489    2.668132415    2.231629025    2.607251197    2.238257728    2.422088273    10.96032667    5.446886946    11.17689514   0.6036253783  0.01593900011  0.01819450448 
103          NO_ID    2.410910851    1.959832129    2.223400557    2.001375221    2.056655357    2.166945845    2.375319278    2.070267361    2.644475859    7.987403242    6.745633305    2.144974575            100            100            100 
104          NO_ID    2.411175548    1.875783987    2.227247182    2.576650528    2.516661396    2.094684718    2.563338971    2.095788861    2.543953025    8.687013029    3.983913746    10.79462366            100            100            100 
105          NO_ID     2.41977184    1.702740858    1.883349547    2.434898571    2.638503967    2.178225234    2.620924075     2.38368431    2.293324091    4.263957316    10.88682142    1.989793557            100            100            100 
106          NO_ID    2.420356419    1.862181059    1.870898039    2.293780799     2.37387249    2.445305153    2.311299399    2.409986952    2.506425967    8.371325666    9.565254695    11.14889288            100            100            100 
107          NO_ID    2.422638106     1.90116421     2.29405595    2.108709934    2.017630777    2.159794221    2.581238766    2.569653556    2.389964911    5.018267576    4.124577526    8.470781826   0.5852522286  0.02240958744  0.02287765914 
108          NO_ID    2.424238095    2.016137167    1.858751448    2.506507364    2.377877221    2.110504268    2.513786506    2.226051229    2.491646904    11.03059434    4.644878734    10.44364115            100            100            100 
109          NO_ID    2.424516395    1.698451538    2.161369802    2.534137679    2.688721393    2.311736601    2.257121137    2.534565774    2.311208148    11.45318375    8.422890179     4.94151669    0.577971596 0.0005589217861  0.00275089975 
110          NO_ID    2.430379883    1.680923217    2.306333065    2.624683781    2.026987206    2.637565606    2.437229676    2.116398064    2.326157354    3.684125803    4.312989131    10.34023459   0.6638132024 0.002854551202 0.004994503884 
111          NO_ID    2.433648766    1.744890546    2.323347528     2.30563277    2.112267969    2.121726845    2.528227409    2.359865342    2.615692803    10.97507639    2.160588334    11.44385773   0.5620377572  0.02564692975  0.02788272685 
112          NO_ID    2.435365849    2.086794394    2.109341219    2.322944754    2.207348268    2.340568616    2.676412055     2.47666497    2.516238366    1.126854782    9.700972258    8.154590448   0.5861220526  0.01303292293  0.01514466975 
113          NO_ID    2.440207286    1.623235659    1.947657443    2.478573242    2.308212017    2.323281808    2.547914222    2.372867444    2.398618622    11.11331011    7.620068218    7.989225283   0.6048563063 0.002698105731 0.004944678991 
114          NO_ID    2.440481042    1.693872011    2.057785859    2.418339358    2.639696395    2.673981485    2.518495184     2.53512379    2.347304696    4.914389829    7.724767828    8.476102602   0.6922726904  0.01093831343  0.01314881388 
115          NO_ID    2.443930941    1.612073791     1.80836031    2.464096634    2.179898214    2.357396975    2.115619645    2.620156728    2.505572135    5.321062359    1.294474332    3.015039019   0.6218270842 0.003569327194 0.001403609223 
116          NO_ID     2.44429097    1.901899966    2.272958882    2.394353668    2.483149967    2.241987669    2.075298052    2.626240179    2.131728841    5.444258236    2.164773078     10.0505442   0.2576155596  0.03498139543 1.234209745e-05 
117          NO_ID    2.444695083    1.699785384    1.999645513    2.019253611    2.376852562    2.322874837    2.429823764    2.652710749    2.661828966   0.0877930094    9.635638899    7.612935409            100            100            100 
118          NO_ID    2.445114583    1.626212317    2.309312084    2.481240203     2.19974269    2.063612167    2.393035408    2.374273376    2.071354951     1.68207929    4.403278204    5.823922112            100            100            100 
119          NO_ID    2.445865148    1.868488283    1.982643614    2.160449574    2.441616792    2.078974264    2.636134017    2.282826735    2.117852276    6.279069959    9.581128946    2.553326325            100            100            100 
120          NO_ID     2.44665757     2.01456817    2.378647181    2.150892733    2.190790742     2.05059938    2.326770009    2.373352033    2.685281812    0.116897285    6.215841833   0.3003188578            100            100            100 
121          NO_ID    2.446987187    1.907668672     1.94173864     2.29340154    2.293760504    2.392042714    2.698468259    2.089776725     2.28100476    2.238236799     5.07822295    11.77180189   0.5802123701  0.02006993008  0.02185772011 
122          NO_ID    2.447534225    1.842910387    1.966969119    2.233771881     2.24121373    2.445441235    2.370139449    2.162443649    2.112518053    3.347715683    5.116617285     5.36703674    0.577512831 0.001003133078 0.003218609167 
123          NO_ID    2.447591167     1.87391423     2.14558743    2.036592545    2.676212198    2.643785691    2.530721485     2.59029898    2.485852868    1.985231482    7.470266498    6.654810299            100            100            100 
124          NO_ID    2.448672298    1.650944606    2.154791354    2.164149577    2.517138351    2.354886068    2.680479917    2.300214265    2.245976164    10.38364214    5.712791934    11.97061885            100            100            100 
125          NO_ID    2.448685151    1.909715641    2.165865516    2.283489025    2.317347139    2.500937341    2.622291223    2.395406593    2.408071728    8.290415943    8.856756766     5.92520913   0.5790681531  0.02685892303  0.02914285517 
126          NO_ID    2.448685479    2.088587866    2.094724035    2.491900946    2.249143602    2.020090732    2.116432888    2.388776398    2.214795774    9.145410384    10.06107631   0.6613430067            100            100            100 
127          NO_ID    2.449665573    2.052077468    2.206045301     2.40532762    2.529780139    2.132357644    2.481514817    2.460231916    2.366324905    11.51945318    3.023756383    2.536842753            100            100            100 
128          NO_ID    2.452032959    1.782961799    2.291486036    2.227879579    2.244070142    2.338176167    2.282811229    2.589390741    2.218571605    4.421136111   0.6905738268    7.017640229   0.3106731535  0.01037351841  0.01256800154 
129          NO_ID    2.452984336    1.913955236    2.152131295    2.583249049    2.443179923    2.110291385    2.319668295     2.08739113    2.486174981    9.132900192    4.248697771    3.905001815            100            100            100 
130          NO_ID    2.462629546     1.82301165    2.105764282    2.670638713    2.084748427    2.505175951    2.091989551    2.374655648    2.467494119    9.031909083    4.636677869    4.949312933   0.8322813206  0.01626296674  0.01832002424 
131          NO_ID    2.466162964    2.095540403    2.280819542     2.51239361    2.478451495    2.571053075    2.444766172    2.410092631    2.467884874    10.82666322    2.965773819    3.620945453            100            100            100 
132          NO_ID     2.46845595    2.076568457     2.36769054    2.296822833    2.675489735    2.640656689    2.159361926    2.177210816    2.569871481   0.8131456323    11.21657136    10.23865838            100            100            100 
133          NO_ID    2.468800921    1.741260841    2.173766771     2.69383143    2.589075474    2.485109232     2.34173432    2.126687869    2.588318705    11.03633915    7.296707883    7.587210398   0.5755770291  0.00920429259  0.01127763631 
134          NO_ID    2.469698901    1.839364199    2.055639014    2.096854717    2.548380619    2.473457251    2.301984504    2.656315666    2.127217995    8.480001679    1.388298792    3.189008649            100            100            100 
135          NO_ID    2.469724301    2.027799365    1.804121005    2.513162198    2.033889658    2.038705163    2.248999057    2.564727343        2.33351    2.456653784     5.11065051    7.061504103            100            100            100 
136          NO_ID    2.470429306    1.941943629    2.182500155    2.165941524    2.338205992    2.666944413    2.371623276    2.111619539     2.61630874    11.37133108    1.905909085    11.16116836   0.5069633832  0.03154996418  0.03323998261 
137          NO_ID    2.470873447    1.645056492    2.080909634    2.073628072    2.057827484    2.161334543    2.495177631    2.492718454    2.293070801  0.03715042213    10.51481966    1.387461892            100            100            100 
138          NO_ID    2.471745298    2.017256838    2.348418241    2.044225665    2.519824944    2.118356798     2.64851429    2.586895708    2.302957348    8.100550586    2.544873505     2.08030009            100            100            100 
139          NO_ID    2.476279083    1.821446627    2.193266058    2.378508038    2.253016967    2.318323806    2.309258297    2.261853428    2.487340496    9.591169919    3.783329712     3.52597288   0.4079066007 0.002116595027  0.00440866346 
140          NO_ID    2.477769359    2.056170817    2.234709408    2.434043375    2.069865453    2.582168274    2.506196853    2.138657368    2.394405247     11.9099725    9.147542354    7.226563859   0.5881281505 0.008399878049  0.01039316571 
141          NO_ID    2.484135293    1.916751304    2.292448422    2.516994495    2.240506378    2.131405394    2.006065033    2.619729203    2.194484483    5.722164684    11.88612472    4.325348001   0.5289615973 0.004847908357 0.006937152402 
142          NO_ID     2.48466995    1.808946579    2.201836366    2.295006219    2.112386015     2.17918784    2.631712269    2.037295598    2.120188378    5.072949296   0.2916098201   0.1339984798            100            100            100 
